No,ECAR PART,SUBPART,Subpart Section,Subpart Subsection,SUBPART HEADING,SUBPART SECTION HEADING,REGULATION  STATEMENT
150,121,B,121.270,-,Certification Rules for Air Carrier and Air Taxi Operators,Issue of certificate: AOC,"(2) Holds the authorization applicable to the kinds of operations to be conducted, issued
by the Minister of Civil Aviation ; and"
151,121,B,121.270,-,Certification Rules for Air Carrier and Air Taxi Operators,Issue of certificate: AOC,"(3) Is properly and adequately equipped in accordance with the requirements of the
applicable ECAR Parts and is able to conduct a safe operation under appropriate
provisions of this Part and the operations specifications issued under this Part"
152,121,B,121.270,B,Certification Rules for Air Carrier and Air Taxi Operators,Issue of certificate: AOC,(b) An application for a certificate may be denied if the ECAA finds that:
153,121,B,121.270,-,Certification Rules for Air Carrier and Air Taxi Operators,Issue of certificate: AOC,"(1) The applicant is not properly or adequately equipped or is not able to conduct safe
operations under this Part;"
154,121,B,121.270,-,Certification Rules for Air Carrier and Air Taxi Operators,Issue of certificate: AOC,"(2) The applicant previously held an AOC, which was revoked; and"
155,121,B,121.270,-,Certification Rules for Air Carrier and Air Taxi Operators,Issue of certificate: AOC,"(3) The applicant intends to or fills a key management position listed in this Part, as
applicable, with an individual who exercised control over or who held the same or a
similar position with an AOC holder whose certificate was revoked, or is in the process of being revoked, and that individual materially contributed to the circumstances causing revocation or causing the revocation process."
156,121,B,121.290,A,Certification Rules for Air Carrier and Air Taxi Operators,Duration of an AOC,"(a) The duration of an AOC shall be one calendar year from the date of issue, unless
suspended, revoked or surrendered, and is renewable based on satisfactory application and
operation in accordance with this Part; and"
157,121,B,121.290,B,Certification Rules for Air Carrier and Air Taxi Operators,Duration of an AOC,"(b) If the ECAA suspends or revokes such an AOC, the holder of that certificate shall return it to the ECAA, immediately."
157,121,B,121.31 - 121.55,-,-,Reserved,-
158,121,D,121.570,,"Rules Governing all Certificate Holders under this Part
",Applicability,This subpart prescribes rules governing all certificate holders under this Part.
159,121,D,121.580,,"Rules Governing all Certificate Holders under this Part
", Obtaining waivers and authority for deviations,"The ECAA may, upon application by the air carrier or air taxi certificate holder or applicant,
authorize deviations from the applicable requirements only and where permitted by the
provisions of those requirements, by appropriate amendment to the operations specifications.
Each certificate holder shall comply with the terms of the authorized deviation when
conducting operations thereb"
160,121,D,121.590,A,Rules Governing all Certificate Holders under this Part, Management personnel required,"(a) Each certificate holder must have sufficient qualified management and technical personnel
to ensure the highest degree of safety in its operations. The certificate holder must have
approved qualified personnel serving full-time in the following or equivalent positions:"
161,121,D,121.590,-,Rules Governing all Certificate Holders under this Part, Management personnel required,(1) Accountable Executive
162,121,D,121.590,-,Rules Governing all Certificate Holders under this Part, Management personnel required,(2) Director of Operations
163,121,D,121.590,-,Rules Governing all Certificate Holders under this Part, Management personnel required,(3) Safety Manager
164,121,D,121.590,-,Rules Governing all Certificate Holders under this Part, Management personnel required,(4) Chief Pilot; and
165,121,D,121.590,-,Rules Governing all Certificate Holders under this Part, Management personnel required,(5) Director of Maintenance; and
166,121,D,121.590,-,Rules Governing all Certificate Holders under this Part, Management personnel required,(6) Chief Inspector.
167,121,D,121.590,B,Rules Governing all Certificate Holders under this Part, Management personnel required,"(b) The ECAA may approve positions or numbers of positions other than those listed in
paragraph (a) of this section for a particular operation if the certificate holder shows that it
can perform the operation with the highest degree of safety under the direction of fewer or
different categories of management personnel due to:"
168,121,D,121.590,-,Rules Governing all Certificate Holders under this Part, Management personnel required,(1) The kind of operation involved;
169,121,D,121.590,-,Rules Governing all Certificate Holders under this Part, Management personnel required,(2) The number and type of aircraft used; and
170,121,D,121.590,-,Rules Governing all Certificate Holders under this Part, Management personnel required,(3) The areas of operation.
171,121,D,121.590,C,Rules Governing all Certificate Holders under this Part, Management personnel required,"(c) The title of the positions required under paragraph (a) of this section or the title and
number of equivalent positions approved under paragraph (b) of this section shall be set
forth in the certificate holder's operations specifications"
172,121,D,121.590,D,Rules Governing all Certificate Holders under this Part, Management personnel required,(d) Each certificate holder must:
173,121,D,121.590,-,Rules Governing all Certificate Holders under this Part, Management personnel required,"(1) State in the general policy provisions of the manual required by subpart G of this Part,
the duties, responsibilities, and authority of personnel required under paragraph (a) of
this section;"
174,121,D,121.590,-,Rules Governing all Certificate Holders under this Part, Management personnel required,"(2) List in the manual the names and business addresses of the individuals assigned to
those positions; and"
